"route_id","route_desc","route_long_name","stop_name","stop_id","stop_lat","stop_lon"
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Third St","1416",42.371079,-71.080024
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Sciarappa St","1417",42.371285,-71.081692
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Fifth St","1418",42.371497,-71.083319
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Sixth St","1419",42.371669,-71.084657
"8","Local Bus","Harbor Point - Kenmore Station","Mt Vernon St @ South Point Dr","142",42.317071,-71.040217
"16","Local Bus","Forest Hills Station - Andrew Station or Harbor Point","Mt Vernon St @ South Point Dr","142",42.317071,-71.040217
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Lambert St","1420",42.372002,-71.087253
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Berkshire St","1421",42.37235,-71.089941
"240","Local Bus","Avon Square - Ashmont Station","Central Ave @ Central Ave Station","14211",42.270172,-71.07316
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Windsor St","1422",42.372767,-71.093143
"240","Local Bus","Avon Square - Ashmont Station","S Main St opp Woodlawn Rd","14225",42.143804,-71.041416
"238","Local Bus","Holbrook/Randolph Station - Quincy Center Station","S Main St opp Woodlawn Rd","14225",42.143804,-71.041416
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Norfolk St","1423",42.373148,-71.096101
"240","Local Bus","Avon Square - Ashmont Station","Main St @ Demarco Park","14233",42.13426,-71.039587
"238","Local Bus","Holbrook/Randolph Station - Quincy Center Station","Main St @ Demarco Park","14233",42.13426,-71.039587
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Prospect St","1424",42.373396,-71.09798
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Springfield St","1425",42.373716,-71.100371
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St opp Fayette St","1426",42.373943,-71.102266
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Camelia Ave - Cambridge Hospital","1427",42.37428,-71.104467
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Hovey Ave","1428",42.374694,-71.107961
"69","Local Bus","Harvard Square - Lechmere Station","Cambridge St @ Trowbridge St","1429",42.374944,-71.109935
"57","Key Bus","Watertown Yard - Kenmore Station","Boylston St @ Clarendon St","143",42.350593,-71.075289
"55","Local Bus","Jersey Street & Queensberry Street - Copley Station","Boylston St @ Clarendon St","143",42.350593,-71.075289
"9","Local Bus","City Point - Copley Station","Boylston St @ Clarendon St","143",42.350593,-71.075289
"10","Local Bus","City Point - Copley Square","Boylston St @ Clarendon St","143",42.350593,-71.075289
"39","Key Bus","Forest Hills Station - Back Bay Station","Boylston St @ Clarendon St","143",42.350593,-71.075289
"69","Local Bus","Harvard Square - Lechmere Station","Felton St @ Cambridge St","1430",42.375048,-71.11234
"236","Local Bus","South Shore Plaza - Quincy Center Station","Pearl St @ Hancock St","14301",42.202188,-71.004865
"236","Local Bus","South Shore Plaza - Quincy Center Station","Pearl St @ Ivory Plaza","14302",42.203296,-70.99839
"83","Local Bus","Rindge Avenue - Central Square, Cambridge","Broadway @ Felton St","1431",42.373954,-71.112665
"68","Local Bus","Harvard Square - Kendall/MIT Station","Broadway @ Felton St","1431",42.373954,-71.112665
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Irving St","1432",42.364737,-71.178564
"245","Local Bus","Quincy Center Station - Mattapan Station","Adams St @ Whitwell St","14320",42.253069,-71.017292
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Beacon Pk","1433",42.364554,-71.175494
"245","Local Bus","Quincy Center Station - Mattapan Station","Edge Hill Rd @ Hollis St","14331",42.257131,-71.043633
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Beechwood Ave","1434",42.364346,-71.173348
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Louise St","1435",42.36413,-71.170768
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp School St","1436",42.363781,-71.16682
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Talcott Ave","1437",42.36335,-71.162592
"70","Local Bus","Market Place Drive or Waltham Center - University Park","500 Arsenal St - Watertown + Arsenal Mall","1438",42.362939,-71.159401
"245","Local Bus","Quincy Center Station - Mattapan Station","Common St @ Hilltop St","14383",42.252744,-71.025077
"9","Local Bus","City Point - Copley Station","Boylston St @ Berkeley St","144",42.351234,-71.07295
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp Elm St","1441",42.362588,-71.156262
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp Arlington St","1442",42.362358,-71.154174
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Arlington St","1443",42.36244,-71.153372
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Elm St","1444",42.362711,-71.155659
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Watertown + Arsenal Mall","1445",42.363119,-71.159331
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave @ Salem Hospital","14460",42.51175,-70.908918
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave @ Salem Hospital","14460",42.51175,-70.908918
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave @ Hawthorne Sq","14465",42.504502,-70.921917
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave @ Hawthorne Sq","14465",42.504502,-70.921917
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave opp Cedar Rd","14468",42.497972,-70.930477
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave opp Cedar Rd","14468",42.497972,-70.930477
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp Talcott Ave","1447",42.363446,-71.162526
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave @ Walmart","14470",42.493701,-70.934272
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave @ Walmart","14470",42.493701,-70.934272
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ School St","1448",42.36393,-71.167424
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp Louise St","1449",42.364203,-71.170568
"9","Local Bus","City Point - Copley Station","Arlington St @ Saint James Ave","145",42.351105,-71.070442
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp Beechwood Ave","1450",42.364445,-71.173414
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St opp Beacon Pk","1451",42.364626,-71.175426
"70","Local Bus","Market Place Drive or Waltham Center - University Park","Arsenal St @ Irving St","1452",42.364887,-71.179245
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave opp Olde Village Dr","14544",42.496068,-70.932234
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave opp Olde Village Dr","14544",42.496068,-70.932234
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","331 Highland Ave","14546",42.50017,-70.927231
"456","Local Bus","Salem Depot - Central Square, Lynn","331 Highland Ave","14546",42.50017,-70.927231
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave @ Hawthorne Sq","14548",42.504553,-70.921357
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave @ Hawthorne Sq","14548",42.504553,-70.921357
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave @ Wilson St","14551",42.509626,-70.910467
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave @ Wilson St","14551",42.509626,-70.910467
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave @ Almeda St","14552",42.510463,-70.909881
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave @ Almeda St","14552",42.510463,-70.909881
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Highland Ave opp Proctor St","14553",42.51324,-70.907281
"456","Local Bus","Salem Depot - Central Square, Lynn","Highland Ave opp Proctor St","14553",42.51324,-70.907281
"436","Local Bus","Liberty Tree Mall - Central Square, Lynn via Goodwin Circle","10 Centennial Drive - Boston Children's @ Peabody","14586",42.526045,-70.951632
"436","Local Bus","Liberty Tree Mall - Central Square, Lynn via Goodwin Circle","Lynnfield St @ Ralph Rd","14594",42.512415,-70.982718
"9","Local Bus","City Point - Copley Station","Arlington St @ Isabella St","146",42.34881,-71.069533
"435","Local Bus","Liberty Tree Mall - Central Square, Lynn via Peabody Square","Margin St @ N Shore Ave","14609",42.542256,-70.919211
"435","Local Bus","Liberty Tree Mall - Central Square, Lynn via Peabody Square","Water St opp Appleton St","14612",42.549997,-70.921776
"435","Local Bus","Liberty Tree Mall - Central Square, Lynn via Peabody Square","Endicott St opp Market Basket","14613",42.549578,-70.931699
"435","Local Bus","Liberty Tree Mall - Central Square, Lynn via Peabody Square","Endicott St @ Hutchinson Dr","14615",42.549967,-70.929196
"435","Local Bus","Liberty Tree Mall - Central Square, Lynn via Peabody Square","Endicott St opp Hutchinson Dr","14616",42.54989,-70.928754
"34E","Local Bus","Walpole Center - Forest Hills Station","Opp 450 Washington St","14618",42.246074,-71.174748
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St @ Geneva Ave","1468",42.303506,-71.071275
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St @ Geneva Ave","1468",42.303506,-71.071275
"17","Local Bus","Fields Corner Station - Andrew Station","169 Bowdoin St opp Eunice St","1469",42.304268,-71.06958
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","169 Bowdoin St opp Eunice St","1469",42.304268,-71.06958
"9","Local Bus","City Point - Copley Station","Herald St @ Tremont St","147",42.347374,-71.068436
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St @ Norton St","1470",42.305431,-71.067931
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St @ Norton St","1470",42.305431,-71.067931
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St @ Hamilton St","1471",42.306127,-71.067043
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St @ Hamilton St","1471",42.306127,-71.067043
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","American Legion Hwy @ Beach St - Bell Circle","14717",42.409782,-71.002099
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","American Legion Hwy @ Beach St - Bell Circle","14717",42.409782,-71.002099
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","American Legion Hwy @ Beach St - Bell Circle","14717",42.409782,-71.002099
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St opp Elba Terr","1472",42.307568,-71.065473
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St opp Elba Terr","1472",42.307568,-71.065473
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St @ Quincy St","1473",42.308158,-71.064859
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St @ Quincy St","1473",42.308158,-71.064859
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St @ Adams St","14731",42.308937,-71.064051
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St @ Adams St","14731",42.308937,-71.064051
"17","Local Bus","Fields Corner Station - Andrew Station","Bowdoin St @ Winter St","1474",42.310208,-71.062685
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Bowdoin St @ Winter St","1474",42.310208,-71.062685
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Hancock St @ Bowdoin St","1475",42.311233,-71.062553
"17","Local Bus","Fields Corner Station - Andrew Station","Hancock St @ Bowdoin St","1475",42.311233,-71.062553
"441442","Local Bus","Marblehead - Wonderland Station","Lewis St @ Norcross Ter","14753",42.466322,-70.928107
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Lewis St @ Norcross Ter","14753",42.466322,-70.928107
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Lewis St @ Norcross Ter","14753",42.466322,-70.928107
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Hancock St @ Rowell St","1478",42.312676,-71.06448
"17","Local Bus","Fields Corner Station - Andrew Station","Hancock St @ Rowell St","1478",42.312676,-71.06448
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Hancock St @ Jerome St","1479",42.31491,-71.065813
"17","Local Bus","Fields Corner Station - Andrew Station","Hancock St @ Jerome St","1479",42.31491,-71.065813
"9","Local Bus","City Point - Copley Station","Herald St @ Washington St","148",42.346575,-71.064724
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Columbia Rd @ Hancock St","1480",42.316363,-71.065765
"17","Local Bus","Fields Corner Station - Andrew Station","Columbia Rd @ Hancock St","1480",42.316363,-71.065765
"16","Local Bus","Forest Hills Station - Andrew Station or Harbor Point","Columbia Rd @ Hancock St","1480",42.316363,-71.065765
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Dudley St @ Belden St","1481",42.317531,-71.066085
"41","Local Bus","Centre Street & Eliot Street - JFK/UMass Station","Dudley St @ Belden St","1481",42.317531,-71.066085
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Humphrey St @ Alden Rd","14822",42.469623,-70.896067
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Dudley St opp Howard Ave","14831",42.320105,-71.071148
"41","Local Bus","Centre Street & Eliot Street - JFK/UMass Station","Dudley St opp Howard Ave","14831",42.320105,-71.071148
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Elm St @ Mugford St","14836",42.506258,-70.851977
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Elm St @ Mugford St","14836",42.506258,-70.851977
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Dudley St @ E Cottage St","1484",42.321419,-71.072135
"41","Local Bus","Centre Street & Eliot Street - JFK/UMass Station","Dudley St @ E Cottage St","1484",42.321419,-71.072135
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Dudley St @ Langdon St","1485",42.323849,-71.073929
"41","Local Bus","Centre Street & Eliot Street - JFK/UMass Station","Dudley St @ Langdon St","1485",42.323849,-71.073929
"15","Key Bus","Fields Corner Station or Kane Square - Ruggles Station","Dudley St @ Magazine St","1486",42.325142,-71.074807
"41","Local Bus","Centre Street & Eliot Street - JFK/UMass Station","Dudley St @ Magazine St","1486",42.325142,-71.074807
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Humphrey St @ Winthrop Ave","14860",42.482166,-70.889214
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Humphrey St @ Winthrop Ave","14860",42.482166,-70.889214
